process_unit_id_v2,hr_process_name,hr_system_name,region,contact_channel,total_cases,avg_resolution_time_hours,avg_first_response_time_hours,sla_breach_rate,escalation_rate,avg_complexity_score,avg_satisfaction_score,avg_previous_cases,avg_employee_tenure_months,high_priority_rate,urgent_priority_rate,volume_score,resolution_time_score,first_response_score,sla_risk_score,escalation_score,complexity_score,previous_cases_score,high_priority_score,urgent_priority_score,automation_score,automation_priority,recommended_solution,estimated_savings_rate,estimated_hours_saved,estimated_manual_work_rate,estimated_manual_handling_time_hours,estimated_operational_hours_saved,ranking,hr_contact_channel
HR System Performance Issue | Payroll Payment Gateway | Europe | Social Media,HR System Performance Issue,Payroll Payment Gateway,Europe,Social Media,89,122.7752808988764,40.72067415730337,0.5730337078651685,0.4606741573033708,6.168539325842697,2.9213483146067416,10.696629213483146,31.359550561797754,0.2808988764044944,0.2808988764044944,0.912280701754386,0.5077052315471035,0.7784459937399656,0.6359565613311559,0.4295380468416926,0.7381896858370148,0.6698111089371228,0.6045765337121439,0.4943534140567449,66.45,Alta,Automatización parcial con alertas SLA,0.35,3824.45,0.18,22.1,688.42,1,Internal Collaboration Tool
Compliance & Access Security Review | Employee Mobile App | Australia | Email,Compliance & Access Security Review,Employee Mobile App,Australia,Email,67,111.75044776119402,35.17791044776119,0.4925373134328358,0.4925373134328358,5.82089552238806,3.208955223880597,10.149253731343284,34.76119402985075,0.3134328358208955,0.3283582089552239,0.5263157894736842,0.3242074235834229,0.4828995837233125,0.451779948216053,0.4985293848992491,0.5918095241065596,0.5584765297122724,0.6886246603994498,0.6122918190714157,50.45,Media,Automatización parcial,0.2,1497.46,0.12,13.41,179.69,1276,Email
Employee Data Update | Employee Mobile App | Africa | Phone,Employee Data Update,Employee Mobile App,Africa,Phone,57,116.9261403508772,41.96561403508772,0.543859649122807,0.4912280701754385,5.842105263157895,3.017543859649123,9.157894736842104,33.63157894736842,0.2280701754385964,0.2982456140350877,0.3508771929824561,0.4103518788364097,0.8448275915938142,0.5692060022796444,0.4956945607593033,0.6007401745404154,0.3568369968598342,0.4680990366243101,0.5374607747886585,50.45,Media,Automatización parcial con alertas SLA,0.2,1332.96,0.12,14.03,159.94,1277,Phone
Benefits Cancellation Request | Benefits Portal | South America | Social Media,Benefits Cancellation Request,Benefits Portal,South America,Social Media,68,134.69382352941176,35.535147058823526,0.4558823529411764,0.5441176470588235,5.0588235294117645,2.8088235294117645,9.411764705882351,32.279411764705884,0.2058823529411764,0.3235294117647059,0.543859649122807,0.7060779796433772,0.5019478425809336,0.367913005791734,0.6102131182950535,0.2709287246399969,0.4084734093466105,0.4107790869584695,0.6002920582618789,50.44,Media,Automatización parcial,0.2,1831.84,0.12,16.16,219.78,1278,Internal Collaboration Tool
Payroll Support Request | Employee Mobile App | South America | Web Form,Payroll Support Request,Employee Mobile App,South America,Web Form,77,117.23584415584416,34.15493506493507,0.4415584415584415,0.5064935064935064,5.5064935064935066,3.012987012987013,11.363636363636363,31.805194805194805,0.2467532467532467,0.2467532467532467,0.7017543859649122,0.4155066025968271,0.4283533829878954,0.3351397430432929,0.5287478739131125,0.4594262701043601,0.805478421093608,0.5163648232955164,0.4095001116006844,50.43,Media,Automatización parcial,0.2,1805.43,0.12,14.07,216.68,1279,Employee Self-Service Portal
HR System Enhancement Request | People Analytics Dashboard | Africa | Chat,HR System Enhancement Request,People Analytics Dashboard,Africa,Chat,75,118.20293333333332,33.970933333333335,0.5066666666666667,0.48,5.773333333333333,2.96,10.453333333333331,31.4,0.1733333333333333,0.2533333333333333,0.6666666666666666,0.4316028774300594,0.4185422032116188,0.4841080598347847,0.4713831089351284,0.5717828161459967,0.6203254353411362,0.3266920538207667,0.4258518990027584,50.43,Media,Automatización parcial con alertas SLA,0.2,1773.04,0.12,14.18,212.7,1280,HR Chat / Virtual Assistant
Payroll Support Request | Payroll System | Europe | Social Media,Payroll Support Request,Payroll System,Europe,Social Media,84,124.19083333333334,33.85964285714286,0.4880952380952381,0.4285714285714285,5.154761904761905,3.1785714285714284,8.583333333333334,34.69047619047619,0.2261904761904762,0.2857142857142857,0.8245614035087719,0.5312657485668744,0.4126080695500099,0.4416164322393391,0.3600279769190417,0.3113248851938645,0.2399728803882387,0.4632430275994632,0.5063199054287533,50.4,Media,Automatización parcial,0.2,2086.41,0.12,14.9,250.32,1281,Internal Collaboration Tool
Compliance & Access Security Review | Benefits Portal | South America | Social Media,Compliance & Access Security Review,Benefits Portal,South America,Social Media,73,136.10260273972602,35.254657534246576,0.4520547945205479,0.3972602739726027,6.123287671232877,2.958904109589041,9.219178082191782,29.986301369863018,0.2054794520547945,0.1643835616438356,0.631578947368421,0.7295257628224172,0.48699182490093,0.3591555111066254,0.2922318539259904,0.7191358598964052,0.3693018508597329,0.4097382340973823,0.2048080360646303,50.4,Media,Rediseño del proceso antes de automatizar,0.2,1987.1,0.12,16.33,238.42,1282,Internal Collaboration Tool
HRIS Login Issue | Employee Self-Service Portal | Europe | Social Media,HRIS Login Issue,Employee Self-Service Portal,Europe,Social Media,77,122.96636363636364,34.7374025974026,0.4935064935064935,0.5454545454545454,4.662337662337662,2.8701298701298703,9.12987012987013,29.116883116883116,0.2077922077922078,0.3636363636363636,0.7017543859649122,0.5108856210396902,0.4594112085047361,0.4539974426109724,0.6131078224101479,0.10398294631917,0.3511368734035018,0.4157129998714157,0.6999594930848909,50.4,Media,Automatización parcial,0.2,1893.68,0.12,14.76,227.3,1283,Internal Collaboration Tool
HRIS Login Issue | HR Case Management Platform | Europe | Phone,HRIS Login Issue,HR Case Management Platform,Europe,Phone,70,114.39371428571428,36.17885714285714,0.5,0.5857142857142857,5.0285714285714285,2.9571428571428573,11.057142857142855,30.11428571428571,0.2571428571428571,0.2714285714285714,0.5789473684210527,0.3682020679518188,0.5362711899933686,0.4688546550569324,0.7002797691904179,0.2581906652536679,0.7431385343175236,0.5432053095419431,0.4708193143584613,50.4,Media,Automatización parcial con alertas SLA,0.2,1601.51,0.12,13.73,192.22,1284,Phone
HRIS Login Issue | Payroll System | Australia | Email,HRIS Login Issue,Payroll System,Australia,Email,69,111.63086956521738,33.37869565217392,0.4782608695652174,0.6086956521739131,6.115942028985507,2.9130434782608696,10.768115942028986,32.91304347826087,0.217391304347826,0.2318840579710145,0.5614035087719298,0.3222171588267648,0.3869634223514637,0.4191152916508927,0.7500399127241766,0.7160428771091415,0.684351301369013,0.4405112752077883,0.3725495622653345,50.4,Media,Rediseño del proceso antes de automatizar,0.2,1540.51,0.12,13.4,184.92,1285,Email
Employee Data Update | People Analytics Dashboard | Africa | Web Form,Employee Data Update,People Analytics Dashboard,Africa,Web Form,56,119.47178571428572,38.190178571428575,0.5714285714285714,0.5714285714285714,5.053571428571429,2.767857142857143,11.571428571428571,27.285714285714285,0.25,0.2678571428571428,0.3333333333333333,0.4527217123028025,0.6435171161692389,0.6322839919624916,0.6693477880748382,0.2687172559965372,0.8477427511112923,0.5247524752475248,0.4619441665908884,50.4,Media,Automatización parcial con alertas SLA,0.2,1338.08,0.12,14.34,160.61,1286,Employee Self-Service Portal
Compliance & Access Security Review | HR Document Management System | Australia | Social Media,Compliance & Access Security Review,HR Document Management System,Australia,Social Media,66,121.0160606060606,37.14696969696969,0.5151515151515151,0.4545454545454545,5.348484848484849,3.0303030303030303,12.030303030303031,27.484848484848484,0.2878787878787879,0.1969696969696969,0.5087719298245614,0.4784246915674495,0.5878920428483156,0.5035214840975055,0.416267942583732,0.3928945710368759,0.9410764799003452,0.6226084146876226,0.2857859305981521,50.39,Media,Automatización parcial con alertas SLA,0.2,1597.41,0.12,14.52,191.66,1287,Internal Collaboration Tool
HRIS Login Issue | HR Case Management Platform | Australia | Social Media,HRIS Login Issue,HR Case Management Platform,Australia,Social Media,71,112.20042253521126,35.918732394366195,0.5211267605633803,0.4507042253521127,5.873239436619718,3.1690140845070425,10.704225352112676,33.25352112676056,0.2394366197183098,0.2535211267605634,0.5964912280701754,0.3316968235262571,0.522401045133931,0.5171929096346329,0.4079507645628976,0.6138496426264198,0.6713561414160095,0.4974630724177509,0.4263185734393631,50.39,Media,Automatización parcial con alertas SLA,0.2,1593.25,0.12,13.46,191.13,1288,Internal Collaboration Tool
HR Platform Bug Report | HRIS Integration API | North America | Chat,HR Platform Bug Report,HRIS Integration API,North America,Chat,68,116.66735294117647,34.45411764705882,0.5441176470588235,0.6029411764705882,5.352941176470588,2.985294117647059,9.411764705882351,27.294117647058822,0.25,0.25,0.543859649122807,0.4060446097997136,0.4443061355712257,0.5697963043221307,0.737580099359205,0.3947709686737508,0.4084734093466105,0.5247524752475248,0.4175684277530236,50.39,Media,Automatización parcial con alertas SLA,0.2,1586.68,0.12,14.0,190.4,1289,HR Chat / Virtual Assistant
Benefits Reimbursement Request | Employee Self-Service Portal | Africa | Web Form,Benefits Reimbursement Request,Employee Self-Service Portal,Africa,Web Form,64,122.054375,39.7190625,0.578125,0.390625,5.078125,2.71875,10.03125,29.109375,0.3125,0.25,0.4736842105263157,0.4957064420380122,0.7250389309353178,0.6476054922973878,0.2778649020807833,0.2790558719047121,0.5344749143591208,0.6862147753236862,0.4175684277530236,50.39,Media,Automatización parcial con alertas SLA,0.2,1562.3,0.12,14.65,187.52,1290,Employee Self-Service Portal
HR System Performance Issue | Employee Mobile App | South America | Chat,HR System Performance Issue,Employee Mobile App,South America,Chat,60,128.2025,34.330666666666666,0.5166666666666667,0.5666666666666667,5.416666666666667,3.05,9.883333333333333,28.516666666666666,0.3,0.25,0.4035087719298245,0.5980361051265786,0.4377235901155848,0.506988167001563,0.6590371277029783,0.4216034548810644,0.5043890950613759,0.6539223153084539,0.4175684277530236,50.39,Media,Automatización parcial con alertas SLA,0.2,1538.43,0.12,15.38,184.56,1291,HR Chat / Virtual Assistant
Benefits Reimbursement Request | HR Case Management Platform | South America | Phone,Benefits Reimbursement Request,HR Case Management Platform,South America,Phone,69,109.56898550724638,34.58434782608696,0.5652173913043478,0.5507246376811594,5.782608695652174,3.130434782608696,8.652173913043478,28.52173913043478,0.3043478260869565,0.2318840579710145,0.5614035087719298,0.2878990698191634,0.4512501555411428,0.6180727452750516,0.624518829936317,0.5756883338708871,0.2539748538519779,0.6651544753137522,0.3725495622653345,50.38,Media,Automatización parcial con alertas SLA,0.2,1512.05,0.12,13.15,181.47,1292,Phone
HR Platform Bug Report | Payroll Payment Gateway | South America | Email,HR Platform Bug Report,Payroll Payment Gateway,South America,Email,65,112.51923076923076,37.520307692307696,0.5230769230769231,0.5076923076923077,5.753846153846154,3.4,11.092307692307692,32.98461538461538,0.2,0.2923076923076923,0.4912280701754385,0.3370030818045253,0.6077988456685418,0.5216549023648824,0.5313435646360982,0.5635774736182217,0.7502909593974395,0.3955826351865956,0.522704793615042,50.37,Media,Automatización parcial con alertas SLA,0.2,1462.75,0.12,13.5,175.5,1293,Email
Compliance & Access Security Review | Employee Self-Service Portal | Asia | Chat,Compliance & Access Security Review,Employee Self-Service Portal,Asia,Chat,64,120.08609375,33.65296875,0.546875,0.578125,5.640625,3.1875,9.90625,32.390625,0.203125,0.28125,0.4736842105263157,0.4629462822858856,0.4015879731485859,0.5761051574012057,0.6838471542227662,0.5159041636192665,0.5090502783328575,0.4036557501904036,0.4952259707192871,50.36,Media,Automatización parcial con alertas SLA,0.2,1537.1,0.12,14.41,184.45,1294,HR Chat / Virtual Assistant
Compliance & Access Security Review | Payroll System | South America | Web Form,Compliance & Access Security Review,Payroll System,South America,Web Form,65,113.002,39.65492307692307,0.5692307692307692,0.4923076923076923,6.107692307692307,3.0153846153846153,9.707692307692309,30.2,0.1692307692307692,0.1846153846153846,0.4912280701754385,0.3450383141288748,0.7216189445847739,0.6272553969807821,0.4980322003577818,0.7125692195172917,0.4686642218757547,0.3160935028414084,0.2550849532389952,50.36,Media,Rediseño del proceso antes de automatizar,0.2,1469.03,0.12,13.56,176.28,1295,Employee Self-Service Portal
HR System Performance Issue | Payroll System | North America | Phone,HR System Performance Issue,Payroll System,North America,Phone,65,132.2489230769231,36.55707692307692,0.4769230769230769,0.5692307692307692,4.661538461538462,3.0615384615384613,9.8,27.95384615384615,0.2153846153846154,0.3692307692307692,0.4912280701754385,0.665384948908275,0.5564382950873139,0.4160544077489825,0.6645890217493644,0.1036464319297879,0.4874393377105339,0.4353272013591892,0.7138618224550752,50.35,Media,Automatización parcial,0.2,1719.24,0.12,15.87,206.31,1296,Phone
Compliance & Access Security Review | HRIS Integration API | North America | Social Media,Compliance & Access Security Review,HRIS Integration API,North America,Social Media,64,131.9075,33.36984375,0.453125,0.484375,5.71875,2.828125,10.234375,34.234375,0.234375,0.34375,0.4736842105263157,0.6597022881894051,0.386491428947737,0.3616041527126591,0.4808560281517747,0.5487997596907325,0.5757899479017984,0.4843869002284843,0.6505410566518142,50.35,Media,Automatización parcial,0.2,1688.42,0.12,15.83,202.62,1297,Internal Collaboration Tool
HR System Enhancement Request | People Analytics Dashboard | Europe | Phone,HR System Enhancement Request,People Analytics Dashboard,Europe,Phone,66,110.86984848484848,35.90878787878788,0.5303030303030303,0.5303030303030303,5.636363636363637,3.121212121212121,9.651515151515152,31.96969696969697,0.1969696969696969,0.4090909090909091,0.5087719298245614,0.3095506904713807,0.5218707923516471,0.5381883131380787,0.5803011757724119,0.5141098583790049,0.457237951885397,0.3877541600313877,0.812915919217638,50.35,Media,Automatización parcial con alertas SLA,0.2,1463.48,0.12,13.3,175.56,1298,Phone
Benefits Reimbursement Request | People Analytics Dashboard | Australia | Email,Benefits Reimbursement Request,People Analytics Dashboard,Australia,Email,58,132.8993103448276,35.57155172413793,0.5517241379310345,0.5344827586206896,5.017241379310345,3.068965517241379,10.53448275862069,33.293103448275865,0.2241379310344827,0.293103448275862,0.3684210526315789,0.6762100232198353,0.5038889803788535,0.5872000369540615,0.5893512851897184,0.2534199935869491,0.6368309921545081,0.4579404890091131,0.5246822801202835,50.34,Media,Automatización parcial con alertas SLA,0.2,1541.63,0.12,15.95,185.02,1299,Email
Benefits Cancellation Request | Employee Self-Service Portal | South America | Email,Benefits Cancellation Request,Employee Self-Service Portal,South America,Email,72,122.36291666666664,33.41833333333333,0.4444444444444444,0.5138888888888888,5.888888888888889,3.3055555555555554,10.166666666666666,27.069444444444443,0.2361111111111111,0.2638888888888889,0.6140350877192983,0.5008418231174115,0.3890769481992067,0.3417429485748307,0.5447606419148645,0.620439057801925,0.5620182700542391,0.4888719641194888,0.4520828912935851,50.33,Media,Automatización parcial,0.2,1762.03,0.12,14.68,211.39,1300,Email
HR Platform Bug Report | People Analytics Dashboard | Asia | Email,HR Platform Bug Report,People Analytics Dashboard,Asia,Email,66,120.0190909090909,37.10545454545455,0.4393939393939394,0.5757575757575758,5.4393939393939394,3.121212121212121,10.469696969696969,27.37878787878788,0.2575757575757575,0.303030303030303,0.5087719298245614,0.4618310840528951,0.5856784081645071,0.3301873388946397,0.6787211156856201,0.4311730828291271,0.6236537513300286,0.5443236631355443,0.549350924907895,50.33,Media,Automatización parcial,0.2,1584.25,0.12,14.4,190.08,1301,Email
HRIS Login Issue | HRIS Integration API | Asia | Chat,HRIS Login Issue,HRIS Integration API,Asia,Chat,69,120.62579710144928,32.40695652173913,0.5797101449275363,0.5072463768115942,5.202898550724638,3.0434782608695654,10.956521739130435,31.043478260869566,0.2463768115942029,0.2318840579710145,0.5614035087719298,0.4719291286205933,0.3351491963583397,0.6512323208790783,0.5303780178454225,0.3315934760652272,0.7226724919013517,0.5153923419097762,0.3725495622653345,50.32,Media,Automatización parcial con alertas SLA,0.2,1664.64,0.12,14.48,199.82,1302,HR Chat / Virtual Assistant
Employee Data Update | Payroll System | Africa | Social Media,Employee Data Update,Payroll System,Africa,Social Media,78,126.39205128205128,36.57923076923077,0.3974358974358974,0.5,5.794871794871795,2.782051282051282,9.628205128205128,32.03846153846154,0.1666666666666666,0.2307692307692307,0.7192982456140351,0.5679029169843696,0.5576195631409312,0.2341868892438215,0.51468788249694,0.580851878939853,0.4524967610180284,0.3094694084793094,0.3697791705430153,50.31,Media,Automatización parcial,0.2,1971.72,0.12,15.17,236.65,1303,Internal Collaboration Tool
Compliance & Access Security Review | HR Document Management System | North America | Web Form,Compliance & Access Security Review,HR Document Management System,North America,Web Form,74,115.66121621621622,34.57067567567567,0.527027027027027,0.4459459459459459,5.378378378378378,2.77027027027027,11.243243243243244,34.58108108108108,0.2702702702702703,0.2297297297297297,0.6491228070175439,0.3892984258678292,0.450521141066954,0.5306927825347115,0.3976479539515035,0.4054816492388322,0.7809908109651188,0.5771186266235772,0.3671959674505823,50.31,Media,Automatización parcial con alertas SLA,0.2,1711.79,0.12,13.88,205.42,1304,Employee Self-Service Portal
HR Platform Bug Report | Payroll System | South America | Social Media,HR Platform Bug Report,Payroll System,South America,Social Media,61,112.54803278688524,41.68491803278689,0.6065573770491803,0.4590163934426229,5.426229508196721,3.1639344262295084,8.852459016393443,27.147540983606557,0.2786885245901639,0.2622950819672131,0.4210526315789473,0.337482463853988,0.8298605642887861,0.7126590756865373,0.4259485924112607,0.4256300196460962,0.2947122606852206,0.5988663179054349,0.4481222151495863,50.31,Media,Automatización parcial con alertas SLA,0.2,1373.09,0.12,13.51,164.82,1305,Internal Collaboration Tool
HRIS Login Issue | Employee Mobile App | North America | Web Form,HRIS Login Issue,Employee Mobile App,North America,Web Form,78,114.06538461538462,36.377435897435895,0.4487179487179487,0.5897435897435898,5.153846153846154,2.9615384615384617,10.32051282051282,29.58974358974359,0.2179487179487179,0.2564102564102564,0.7192982456140351,0.3627373344685513,0.5468596330692104,0.3515207721503771,0.7090041741204532,0.3109392957893638,0.593310129778871,0.4419512957212881,0.4334981801563596,50.3,Media,Automatización parcial,0.2,1779.42,0.12,13.69,213.56,1306,Employee Self-Service Portal
Benefits Cancellation Request | Payroll System | South America | Web Form,Benefits Cancellation Request,Payroll System,South America,Web Form,71,120.34225352112676,36.31830985915493,0.4507042253521127,0.5352112676056338,5.549295774647887,2.9295774647887325,9.76056338028169,28.830985915492956,0.3098591549295774,0.2112676056338028,0.5964912280701754,0.46720981679051,0.5437069660481784,0.3560653943756309,0.590928681021256,0.4774487484934682,0.4794180440909803,0.6793924246162427,0.3213168252032885,50.3,Media,Automatización parcial,0.2,1708.86,0.12,14.44,205.05,1307,Employee Self-Service Portal
Benefits Reimbursement Request | People Analytics Dashboard | Africa | Web Form,Benefits Reimbursement Request,People Analytics Dashboard,Africa,Web Form,66,114.66303030303033,40.73924242424243,0.4696969696969697,0.5,6.242424242424242,3.121212121212121,9.393939393939394,28.954545454545453,0.1818181818181818,0.2575757575757575,0.5087719298245614,0.3726845755970447,0.7794360746673956,0.3995209969757861,0.51468788249694,0.7692999369940128,0.4048477928009759,0.3486117842553486,0.4363944987751481,50.3,Media,Rediseño del proceso antes de automatizar,0.2,1513.55,0.12,13.76,181.63,1308,Employee Self-Service Portal
Compliance & Access Security Review | Benefits Administration System | North America | Web Form,Compliance & Access Security Review,Benefits Administration System,North America,Web Form,71,119.03957746478872,33.76633802816901,0.5915492957746479,0.5492957746478874,5.380281690140845,3.112676056338028,8.661971830985916,31.633802816901408,0.2253521126760563,0.2112676056338028,0.5964912280701754,0.4455280191760156,0.4076329508753737,0.6783204248936351,0.6214250004309826,0.4062830645980154,0.2559677218319912,0.4610772019780526,0.3213168252032885,50.29,Media,Automatización parcial con alertas SLA,0.2,1690.36,0.12,14.28,202.78,1309,Employee Self-Service Portal
HR Platform Bug Report | HR Document Management System | Africa | Web Form,HR Platform Bug Report,HR Document Management System,Africa,Web Form,70,119.55442857142856,33.13057142857143,0.5857142857142857,0.4428571428571428,5.6,2.9285714285714284,10.371428571428572,29.714285714285715,0.2571428571428571,0.2,0.5789473684210527,0.454097223654329,0.373733159008713,0.6649698593436036,0.3909599580346213,0.4987984536621041,0.6036662452591657,0.5432053095419431,0.2933163590070019,50.29,Media,Automatización parcial con alertas SLA,0.2,1673.76,0.12,14.35,200.9,1310,Employee Self-Service Portal
HRIS Access Suspension | HR Case Management Platform | Europe | Email,HRIS Access Suspension,HR Case Management Platform,Europe,Email,68,119.06058823529412,31.398235294117647,0.6323529411764706,0.5147058823529411,5.294117647058823,2.8088235294117645,10.044117647058824,32.779411764705884,0.2058823529411764,0.2647058823529412,0.543859649122807,0.4458777233650243,0.2813630432488568,0.7716796028525275,0.5465296277629778,0.3700025198670001,0.5370921563030009,0.4107790869584695,0.4541131538547946,50.29,Media,Automatización parcial con alertas SLA,0.2,1619.22,0.12,14.29,194.34,1311,Email
HR System Performance Issue | Employee Mobile App | North America | Email,HR System Performance Issue,Employee Mobile App,North America,Email,71,113.12492957746478,33.96859154929577,0.5352112676056338,0.5211267605633803,5.323943661971831,2.6056338028169015,10.661971830985916,35.04225352112676,0.2535211267605634,0.2957746478873239,0.5964912280701754,0.3470843594265211,0.4184173366465614,0.5494184126864333,0.5604323616115295,0.3825611699661977,0.6627618982522024,0.5338489428574493,0.5313203216754377,50.29,Media,Automatización parcial con alertas SLA,0.2,1606.37,0.12,13.57,192.69,1312,Email
HRIS Login Issue | HRIS Integration API | South America | Phone,HRIS Login Issue,HRIS Integration API,South America,Phone,50,133.763,35.0788,0.54,0.56,5.62,2.92,9.08,28.14,0.3,0.3,0.2280701754385964,0.6905853118528531,0.4776149029095632,0.5603750837240457,0.6446022031823746,0.5072197262563996,0.3409934341992577,0.6539223153084539,0.5418204964990452,50.29,Media,Automatización parcial con alertas SLA,0.2,1337.63,0.12,16.05,160.5,1313,Phone
Employee Data Update | Payroll Payment Gateway | Australia | Email,Employee Data Update,Payroll Payment Gateway,Australia,Email,51,130.79333333333332,39.24372549019608,0.5490196078431373,0.4901960784313725,5.549019607843137,3.0392156862745097,9.0,35.529411764705884,0.2549019607843137,0.3333333333333333,0.2456140350877192,0.6411580491531929,0.699693425668018,0.5810120431293752,0.4934600523195814,0.4773324646962535,0.3247216671424493,0.5374161850574197,0.6246552089963929,50.29,Media,Automatización parcial con alertas SLA,0.2,1334.09,0.12,15.7,160.14,1314,Email
Benefits Reimbursement Request | Benefits Portal | South America | Social Media,Benefits Reimbursement Request,Benefits Portal,South America,Social Media,71,116.6718309859155,37.3656338028169,0.4647887323943662,0.5774647887323944,5.492957746478873,3.211267605633803,8.23943661971831,26.154929577464788,0.2253521126760563,0.3380281690140845,0.5964912280701754,0.4061191425734358,0.5995514594984226,0.3882908974274313,0.6824176392504353,0.4537268538616506,0.1700252901939183,0.4610772019780526,0.6363220699115124,50.28,Media,Automatización parcial,0.2,1656.74,0.12,14.0,198.8,1315,Internal Collaboration Tool
Benefits Reimbursement Request | Employee Mobile App | Europe | Email,Benefits Reimbursement Request,Employee Mobile App,Europe,Email,59,106.74796610169491,41.96576271186441,0.5932203389830508,0.4915254237288136,5.423728813559322,3.016949152542373,10.830508474576272,29.16949152542373,0.288135593220339,0.2372881355932203,0.3859649122807017,0.2409458986757025,0.8448355192071684,0.6821437896624928,0.4963384021741385,0.4245770680852645,0.6970417608151851,0.6232718447855216,0.3859789187497977,50.28,Media,Automatización parcial con alertas SLA,0.2,1259.63,0.12,12.81,151.16,1316,Email
Payroll Support Request | Employee Self-Service Portal | North America | Phone,Payroll Support Request,Employee Self-Service Portal,North America,Phone,76,112.10131578947367,34.381052631578946,0.5657894736842105,0.4868421052631579,5.5131578947368425,3.0657894736842106,10.026315789473683,28.855263157894736,0.1842105263157894,0.25,0.6842105263157895,0.3300472864883585,0.4404102265708631,0.6193816758910001,0.4861978998904851,0.4622324016079276,0.5334713103054526,0.354792159377881,0.4175684277530236,50.27,Media,Automatización parcial con alertas SLA,0.2,1703.94,0.12,13.45,204.44,1317,Phone
HRIS Access Suspension | HR Case Management Platform | Australia | Email,HRIS Access Suspension,HR Case Management Platform,Australia,Email,67,121.11,33.498358208955224,0.4477611940298507,0.5970149253731343,5.567164179104478,3.074626865671642,11.940298507462687,28.402985074626866,0.2686567164179104,0.208955223880597,0.5263157894736842,0.4799882229745959,0.3933439647890287,0.3493317071707771,0.724748351266921,0.4849724837311718,0.9227698220288794,0.5729501767627968,0.315570460871961,50.27,Media,Automatización parcial,0.2,1622.87,0.12,14.53,194.7,1318,Email
Compliance & Access Security Review | Employee Self-Service Portal | South America | Email,Compliance & Access Security Review,Employee Self-Service Portal,South America,Email,66,113.8189393939394,35.871212121212125,0.5303030303030303,0.4696969696969697,5.757575757575758,2.6818181818181817,10.151515151515152,32.95454545454545,0.2878787878787879,0.2878787878787879,0.5087719298245614,0.3586354893563787,0.5198672105940393,0.5381883131380787,0.4490745892214681,0.5651478741020065,0.5589364959904499,0.6226084146876226,0.5116987828636461,50.27,Media,Automatización parcial con alertas SLA,0.2,1502.41,0.12,13.66,180.31,1319,Email
Benefits Cancellation Request | Employee Self-Service Portal | Asia | Social Media,Benefits Cancellation Request,Employee Self-Service Portal,Asia,Social Media,61,114.40704918032787,37.30737704918032,0.5737704918032787,0.5081967213114754,5.80327868852459,3.1311475409836067,9.508196721311476,28.327868852459016,0.1967213114754098,0.3278688524590163,0.4210526315789473,0.368424014524657,0.5964451437146785,0.637642330877428,0.5324357405140759,0.5843917160959249,0.4280874004951261,0.3871124817399772,0.611075747931254,50.27,Media,Automatización parcial con alertas SLA,0.2,1395.77,0.12,13.73,167.51,1320,Internal Collaboration Tool
HRIS Access Suspension | HR Case Management Platform | Asia | Web Form,HRIS Access Suspension,HR Case Management Platform,Asia,Web Form,80,114.621375,33.050125,0.4125,0.5625,5.7875,3.0,10.8,31.5125,0.25,0.2,0.7543859649122807,0.3719912629000931,0.3694436647403545,0.2686537173476222,0.650015299877601,0.5777478842336222,0.6908364259206395,0.5247524752475248,0.2933163590070019,50.26,Media,Automatización parcial,0.2,1833.94,0.12,13.75,220.0,1321,Employee Self-Service Portal
Employee Data Update | Payroll Payment Gateway | Australia | Social Media,Employee Data Update,Payroll Payment Gateway,Australia,Social Media,71,123.80070422535212,36.043661971830986,0.5070422535211268,0.4788732394366197,5.23943661971831,2.859154929577465,9.408450704225352,27.985915492957748,0.2112676056338028,0.323943661971831,0.5964912280701754,0.5247724225234446,0.529062431052485,0.4849674065828326,0.4689434033823503,0.3469783280184713,0.407799351059253,0.4246913315383542,0.6013214871661542,50.26,Media,Automatización parcial con alertas SLA,0.2,1757.97,0.12,14.86,211.01,1322,Internal Collaboration Tool
Payroll Support Request | Employee Self-Service Portal | South America | Phone,Payroll Support Request,Employee Self-Service Portal,South America,Phone,76,107.17697368421052,34.76355263157895,0.618421052631579,0.4605263157894737,5.223684210526316,3.1315789473684212,9.802631578947368,25.63157894736842,0.1842105263157894,0.3157894736842105,0.6842105263157895,0.2480863197603849,0.4608055578090965,0.7398032925582545,0.4292179346775752,0.3403455614273381,0.4879745932058235,0.354792159377881,0.5810579918925257,50.26,Media,Automatización parcial con alertas SLA,0.2,1629.09,0.12,12.86,195.47,1323,Phone
Benefits Reimbursement Request | Payroll Payment Gateway | Africa | Chat,Benefits Reimbursement Request,Payroll Payment Gateway,Africa,Chat,81,119.80098765432098,32.75864197530864,0.5185185185185185,0.5185185185185185,5.469135802469136,2.7777777777777777,9.506172839506172,29.88888888888889,0.1851851851851851,0.1851851851851851,0.7719298245614035,0.4582009638814401,0.3539014612399563,0.5112252238842996,0.5547848950541728,0.4436962996500489,0.4276757488290459,0.3573100899833573,0.2565009312304029,50.25,Media,Automatización parcial con alertas SLA,0.2,1940.78,0.12,14.38,232.96,1324,HR Chat / Virtual Assistant
